Theta0	Theta1	Theta2	cost	2000
-0.959305	0.224362	0.215927	151.225
-0.969231	0.225212	0.216795	150.464
-0.979156	0.226069	0.217658	149.709
-0.989082	0.226931	0.218518	148.956
-0.999007	0.227798	0.219373	148.208
-1.00893	0.228671	0.220226	147.464
-1.01886	0.22955	0.221074	146.723
-1.02878	0.230433	0.221919	145.986
-1.03871	0.231321	0.222761	145.254
-1.04863	0.232214	0.2236	144.524
-1.05856	0.233112	0.224437	143.799
-1.06848	0.234015	0.22527	143.077
-1.07841	0.234922	0.2261	142.36
-1.08833	0.235833	0.226928	141.646
-1.09825	0.236748	0.227754	140.935
-1.10818	0.237668	0.228577	140.229
-1.1181	0.238591	0.229398	139.526
-1.12802	0.239518	0.230217	138.827
-1.13795	0.240449	0.231034	138.131
-1.14787	0.241384	0.231848	137.439
-1.15779	0.242322	0.232661	136.751
-1.16771	0.243264	0.233473	136.067
-1.17764	0.244209	0.234282	135.386
-1.18756	0.245157	0.23509	134.708
-1.19748	0.246108	0.235897	134.034
-1.2074	0.247063	0.236702	133.364
-1.21732	0.24802	0.237506	132.698
-1.22724	0.248981	0.238308	132.035
-1.23717	0.249944	0.239109	131.375
-1.24709	0.250911	0.239909	130.719
-1.25701	0.251879	0.240708	130.066
-1.26693	0.252851	0.241506	129.417
-1.27685	0.253825	0.242304	128.772
-1.28677	0.254802	0.2431	128.13
-1.29669	0.255781	0.243895	127.491
-1.30661	0.256762	0.24469	126.856
-1.31653	0.257746	0.245484	126.224
-1.32645	0.258733	0.246277	125.595
-1.33637	0.259721	0.24707	124.97
-1.34629	0.260712	0.247862	124.348
-1.35621	0.261704	0.248653	123.73
-1.36613	0.262699	0.249445	123.115
-1.37604	0.263696	0.250235	122.503
-1.38596	0.264695	0.251026	121.895
-1.39588	0.265696	0.251815	121.29
-1.4058	0.266698	0.252605	120.688
-1.41572	0.267703	0.253394	120.089
-1.42564	0.268709	0.254184	119.494
-1.43555	0.269717	0.254972	118.902
-1.44547	0.270727	0.255761	118.313
-1.45539	0.271739	0.25655	117.728
-1.4653	0.272753	0.257338	117.145
-1.47522	0.273768	0.258126	116.566
-1.48514	0.274784	0.258915	115.99
-1.49506	0.275802	0.259703	115.417
-1.50497	0.276822	0.260491	114.847
-1.51489	0.277844	0.261279	114.28
-1.5248	0.278867	0.262068	113.717
-1.53472	0.279891	0.262856	113.156
-1.54464	0.280917	0.263644	112.599
-1.55455	0.281944	0.264433	112.044
-1.56447	0.282973	0.265222	111.493
-1.57438	0.284003	0.26601	110.945
-1.5843	0.285034	0.266799	110.4
-1.59421	0.286067	0.267588	109.857
-1.60413	0.287101	0.268377	109.318
-1.61404	0.288137	0.269167	108.782
-1.62396	0.289173	0.269956	108.248
-1.63387	0.290211	0.270746	107.718
-1.64379	0.291251	0.271536	107.19
-1.6537	0.292291	0.272327	106.666
-1.66362	0.293333	0.273117	106.144
-1.67353	0.294376	0.273908	105.625
-1.68344	0.29542	0.274699	105.11
-1.69336	0.296466	0.27549	104.597
-1.70327	0.297512	0.276282	104.086
-1.71318	0.29856	0.277074	103.579
-1.7231	0.299609	0.277866	103.075
-1.73301	0.300659	0.278659	102.573
-1.74292	0.30171	0.279452	102.074
-1.75284	0.302762	0.280245	101.578
-1.76275	0.303816	0.281038	101.084
-1.77266	0.30487	0.281832	100.594
-1.78257	0.305926	0.282627	100.106
-1.79249	0.306983	0.283421	99.6206
-1.8024	0.30804	0.284216	99.1381
-1.81231	0.309099	0.285011	98.6582
-1.82222	0.310159	0.285807	98.181
-1.83213	0.31122	0.286603	97.7065
-1.84205	0.312282	0.287399	97.2347
-1.85196	0.313345	0.288196	96.7655
-1.86187	0.314409	0.288993	96.299
-1.87178	0.315474	0.289791	95.8352
-1.88169	0.31654	0.290589	95.3737
-1.8916	0.317607	0.291387	94.9149
-1.90151	0.318675	0.292185	94.4587
-1.91142	0.319744	0.292984	94.0051
-1.92133	0.320815	0.293784	93.554
-1.93124	0.321886	0.294584	93.1054
-1.94115	0.322958	0.295384	92.6593
-1.95106	0.324031	0.296184	92.2158
-1.96097	0.325105	0.296985	91.7748
-1.97088	0.32618	0.297786	91.3361
-1.98079	0.327256	0.298588	90.9
-1.9907	0.328333	0.29939	90.4663
-2.00061	0.329411	0.300192	90.035
-2.01052	0.33049	0.300995	89.6062
-2.02043	0.33157	0.301798	89.1798
-2.03034	0.332651	0.302602	88.7558
-2.04025	0.333732	0.303406	88.3342
-2.05016	0.334815	0.30421	87.9148
-2.06006	0.335899	0.305015	87.4979
-2.06997	0.336983	0.30582	87.0834
-2.07988	0.338069	0.306625	86.6711
-2.08979	0.339155	0.307431	86.2612
-2.0997	0.340243	0.308237	85.8536
-2.1096	0.341331	0.309043	85.4483
-2.11951	0.342421	0.30985	85.0453
-2.12942	0.343511	0.310657	84.6446
-2.13933	0.344602	0.311465	84.246
-2.14923	0.345694	0.312273	83.8498
-2.15914	0.346787	0.313081	83.4558
-2.16905	0.347881	0.313889	83.0639
-2.17896	0.348976	0.314698	82.6743
-2.18886	0.350072	0.315508	82.287
-2.19877	0.351169	0.316317	81.9018
-2.20868	0.352267	0.317127	81.5188
-2.21858	0.353365	0.317937	81.1379
-2.22849	0.354465	0.318748	80.7591
-2.23839	0.355565	0.319559	80.3826
-2.2483	0.356667	0.32037	80.008
-2.25821	0.357769	0.321182	79.6357
-2.26811	0.358872	0.321994	79.2653
-2.27802	0.359976	0.322806	78.8972
-2.28792	0.361081	0.323618	78.5311
-2.29783	0.362187	0.324431	78.167
-2.30773	0.363294	0.325244	77.805
-2.31764	0.364402	0.326058	77.4451
-2.32754	0.36551	0.326872	77.0872
-2.33745	0.36662	0.327686	76.7313
-2.34735	0.367731	0.3285	76.3773
-2.35726	0.368842	0.329315	76.0255
-2.36716	0.369954	0.33013	75.6756
-2.37707	0.371068	0.330945	75.3276
-2.38697	0.372182	0.33176	74.9817
-2.39687	0.373297	0.332576	74.6377
-2.40678	0.374413	0.333392	74.2955
-2.41668	0.37553	0.334208	73.9554
-2.42659	0.376647	0.335025	73.6172
-2.43649	0.377766	0.335842	73.2808
-2.44639	0.378886	0.336659	72.9464
-2.4563	0.380006	0.337476	72.6138
-2.4662	0.381127	0.338294	72.2831
-2.4761	0.38225	0.339112	71.9543
-2.48601	0.383373	0.33993	71.6274
-2.49591	0.384497	0.340749	71.3022
-2.50581	0.385622	0.341567	70.9789
-2.51571	0.386748	0.342386	70.6575
-2.52562	0.387875	0.343205	70.3378
-2.53552	0.389002	0.344025	70.02
-2.54542	0.390131	0.344844	69.7039
-2.55532	0.39126	0.345664	69.3895
-2.56523	0.392391	0.346484	69.0771
-2.57513	0.393522	0.347304	68.7663
-2.58503	0.394654	0.348125	68.4573
-2.59493	0.395787	0.348946	68.15
-2.60483	0.396921	0.349767	67.8445
-2.61473	0.398056	0.350588	67.5406
-2.62463	0.399192	0.351409	67.2385
-2.63454	0.400329	0.352231	66.9381
-2.64444	0.401466	0.353053	66.6393
-2.65434	0.402605	0.353875	66.3422
-2.66424	0.403744	0.354697	66.0468
-2.67414	0.404884	0.355519	65.7532
-2.68404	0.406025	0.356342	65.4611
-2.69394	0.407167	0.357165	65.1706
-2.70384	0.40831	0.357987	64.8818
-2.71374	0.409454	0.358811	64.5946
-2.72364	0.410599	0.359634	64.309
-2.73354	0.411744	0.360457	64.025
-2.74344	0.412891	0.361281	63.7427
-2.75334	0.414038	0.362105	63.4618
-2.76324	0.415187	0.362929	63.1826
-2.77314	0.416336	0.363753	62.905
-2.78304	0.417486	0.364577	62.6288
-2.79294	0.418637	0.365402	62.3543
-2.80284	0.419789	0.366227	62.0813
